event_id,user_id,event_type,event_timestamp,platform
38286511,6559277,bank_linked,2024-08-17 06:00:07.912718,android
54074324,3176512,Signup,2024-01-27 16:42:40.094003,ios
94427652,8346562,kyc_approved,2024-04-13 22:02:50.489783,web
75564029,8285880,signup,2023-08-28 09:37:01.212801,web
64554233,7728926,email_verified,2024-12-07 11:03:19.805676,android
67109895,6193595,bank_linked,2024-12-19 13:06:47.350378,web
66618667,2045716,bank_linked,2024-06-17 06:17:58.437423,web
43570762,9296335,kyc_approved,2024-09-05 06:22:18.942580,web
32037212,9689972,email_verified,2024-11-17 06:53:32.007172,web
33060245,2339083,subscribed,2023-09-08 12:51:51.956978,android
44090683,5591901,PLAN_SELECTED,2024-06-08 20:28:27.506120,web
78720340,8421289,subscribed,2023-04-16 09:03:07.706926,android
15774222,5524105,signup,2024-02-18 04:33:24.840764,ios
55059135,8392367,first_deposit,2024-11-13 05:19:54.233515,ios
42507966,7848829,kyc_approved,2024-01-06 04:32:08.008452,web
87097332,8449194,subscribed,2024-01-16 22:04:08.885669,ios
55091406,9421928,signup,2024-12-18 15:12:58.145748,web
11043471,4077099,signup,2024-04-24 12:39:01.206268,ios
83381843,2203920,kyc_approved,2024-10-11 04:28:43.485527,android
44118673,3331348,signup,2024-12-12 08:04:52.154006,ios
48259717,2500948,signup,2024-11-22 15:54:00.353320,ios
73473178,8517750,email_verified,2024-12-01 19:33:30.433586,web
69252514,2903124,kyc_submitted,2024-08-22 17:25:48.359740,ios
72388211,9976766,email_verified,2024-11-13 08:46:57.734374,web
18940815,6254224,first_deposit,2024-12-16 21:18:21.185809,ios
58204373,5017136,bank_linked,2023-12-12 22:02:20.870464,android
86015090,2110389,kyc_submitted,2024-11-02 05:32:24.804621,android
27865759,2186430,subscribed,2024-12-22 15:07:58.906259,android
71850280,2303306,signup,2024-07-03 11:43:12.301069,web
57171392,9119550,signup,2024-01-11 23:59:19.184294,ios
95964598,1089743,email_verified,2023-10-29 09:57:00.126480,web
98573207,3869729,kyc_submitted,2024-06-03 18:28:38.764605,web
59828368,2515554,first_deposit,2024-11-26 00:47:29.736835,ios
78714637,2258542,kyc_approved,2024-10-20 23:41:43.670342,ios
55632714,4710388,bank_linked,2023-10-10 09:38:49.892372,android
64558500,1668629,kyc_submitted,2023-10-07 16:47:20.943045,ios
79202672,3848439,first_deposit,2024-09-02 02:30:44.459011,web
35717505,2059622,kyc_approved,2023-12-17 03:37:12.321588,web
36707772,9309411,email_verified,2023-07-20 02:00:56.634349,ios
78168406,5230987,Signup,2024-02-09 15:47:36.101163,ios
33066746,7355421,signup,2024-06-26 17:07:34.055174,web
15734191,3148091,email_verified,2024-12-01 00:34:57.279388,ios
11582428,9064220,FIRST_DEPOSIT,2024-12-10 04:09:31.469657,web
31007547,7961383,kyc_approved,2024-06-16 09:39:33.739828,web
53484345,4099072,kyc_submitted,2024-03-25 13:17:30.045944,web
37235092,8851746,KYC_APPROVED,2024-12-01 17:38:43.075406,ios
58730857,9441557,email_verified,2023-10-10 07:12:58.516344,android
33044369,2201482,kyc_submitted,2024-04-11 11:50:03.371307,ios
80763846,7939705,signup,2024-02-05 22:17:31.915571,ios
65561370,3975605,signup,2024-03-25 09:55:58.951472,web
25722839,2208957,signup,2024-12-20 05:57:16.485897,android
94961935,9268541,SUBSCRIBED,2024-03-14 14:20:04.172418,web
98049632,2985209,signup,2024-11-18 13:07:05.548283,web
45118339,6336530,signup,2024-10-19 11:38:31.457142,android
98604415,8142727,email_verified,2023-07-14 04:19:19.319566,android
31000897,1142980,email_verified,2024-11-20 17:37:32.936570,ios
81281123,3185454,bank_linked,2024-02-16 21:27:00.524864,android
29427442,9072590,email_verified,2024-08-13 21:33:19.203312,ios
14223690,1142980,first_deposit,2024-11-21 20:09:10.779098,ios
15262836,1859734,signup,2024-05-14 10:18:06.459147,web
18358027,8228161,kyc_approved,2024-06-21 18:17:31.552846,ios
95489919,5272513,kyc_approved,2024-11-03 09:37:47.436108,android
54583316,7233107,first_deposit,2024-02-10 05:52:41.941265,android
61408048,6155872,signup,2023-11-28 05:53:07.990090,ios
28351713,1721037,signup,2024-07-19 23:13:00.846173,web
37813329,8252270,Email verified,2024-10-14 19:15:19.505205,ios
78186606,3076198,kyc_submitted,2023-08-23 02:02:36.412120,web
94905708,6066112,bank_linked,2023-07-26 11:52:30.399160,ios
91265364,3326344,signup,2024-12-20 15:42:07.925474,web
37249501,1321199,kyc_approved,2024-10-14 19:23:44.299152,android
13137111,6533326,kyc_submitted,2024-11-03 11:53:41.242253,web
78141134,5973064,SIGNUP,2024-10-07 21:01:19.860973,ios
19406063,3148983,bank_linked,2024-08-21 20:48:50.862172,android
33580094,5909047,email_verified,2024-08-20 07:55:43.304118,ios
78691886,2707542,signup,2024-01-04 02:08:31.355523,android
44594013,1224695,first_deposit,2023-11-14 18:09:59.750389,web
82351769,9551881,Kyc submitted,2024-08-03 08:06:13.393624,android
27329066,7597519,signup,2023-09-13 05:48:38.347943,web
53490315,1873172,first_deposit,2023-02-14 13:02:48.298858,ios
99127581,3226941,email_verified,2024-09-05 14:19:43.930070,web
28903096,9826233,kyc_approved,2023-09-22 20:56:53.410505,web
25725337,6437149,email_verified,2023-11-13 06:06:53.539222,ios
72358424,7605129,signup,2023-07-03 23:59:10.822303,web
86056882,2095589,signup,2024-03-09 23:56:54.157705,web
27837938,4477899,signup,2024-07-03 18:19:24.135088,android
86574029,6811303,kyc_approved,2024-04-27 02:38:59.685375,ios
69253472,2706930,kyc_submitted,2023-06-30 19:37:38.942423,android
25721327,1487510,plan_selected,2024-07-30 04:54:53.391598,android
26283690,6910838,first_deposit,2023-11-27 15:03:01.391729,ios
36204490,8990340,bank_linked,2023-12-25 19:14:21.228898,ios
57715758,8210547,signup,2024-07-02 22:40:37.749401,ios
63993172,1061087,plan_selected,2024-03-12 09:20:45.112084,ios
19940942,1285622,plan_selected,2024-12-29 04:06:17.407410,android
50931808,9010643,first_deposit,2024-08-17 15:58:50.272765,ios
31534124,9109334,signup,2024-11-18 09:54:40.121315,ios
79742122,4346668,kyc_approved,2024-10-11 20:01:02.100995,ios
51399748,4300874,kyc_approved,2024-12-05 06:43:03.531154,android
68223649,2518560,first_deposit,2024-11-20 16:43:45.776914,web
22570542,2894554,kyc_approved,2024-04-19 09:29:44.715642,web
25766853,9043756,email_verified,2024-02-22 03:08:21.650467,web
82365650,6116934,kyc_approved,2023-11-14 01:51:19.119477,web
68749409,3534937,kyc_submitted,2023-08-26 02:45:38.235459,ios
75016287,4769484,kyc_submitted,2023-03-27 12:48:33.748548,android
64010807,6573694,email_verified,2024-11-04 12:22:40.902185,web
23609857,2235382,subscribed,2024-09-02 04:15:08.260105,ios
33098576,2847199,plan_selected,2024-09-11 07:02:40.237098,android
45654756,8537330,plan_selected,2024-05-30 23:53:23.635224,ios
82350882,2932303,email_verified,2024-04-26 10:21:42.221309,ios
17885990,4154240,signup,2024-10-10 02:10:58.206204,web
72913871,5062316,bank_linked,2024-08-13 07:22:18.669621,ios
35715352,2910705,signup,2024-04-03 19:56:34.811579,web
44093165,4183818,signup,2024-01-17 04:36:10.368582,ios
15250841,2903124,signup,2024-08-20 20:13:19.894437,ios
91266768,5718912,email_verified,2023-10-21 17:03:54.014737,ios
30480325,2717355,signup,2024-09-25 14:22:31.529356,android
63481233,4867500,bank_linked,2023-12-14 06:40:26.568134,web
79225895,3268693,bank_linked,2024-03-27 14:11:08.214769,ios
37250615,2894554,plan_selected,2024-04-22 20:01:13.902320,android
25699033,7507660,email_verified,2024-02-02 13:09:48.386859,android
47772020,4843139,kyc_submitted,2023-07-29 22:52:48.410942,android
65612458,3342035,KYC_APPROVED,2024-09-04 07:52:45.925194,ios
73464118,4581877,signup,2024-01-03 13:38:38.684360,ios
96004740,1794878,bank_linked,2024-07-18 22:13:53.386679,android
88630546,2534026,signup,2024-02-16 12:17:34.854367,web
95957713,8918348,KYC_SUBMITTED,2024-09-09 21:15:01.160708,ios
63464177,8595853,kyc_approved,2023-11-29 09:10:08.091649,ios
31526628,2716548,bank_linked,2024-08-28 12:33:37.254710,ios
74449595,2785559,email_verified,2023-08-21 16:56:44.179750,ios
84994402,5628656,email_verified,2024-05-03 21:33:49.231274,ios
57716972,3459622,email_verified,2024-12-03 12:46:09.977833,web
15753250,4761675,kyc_approved,2024-06-23 22:27:08.484908,ios
44099450,4940285,bank_linked,2024-09-13 02:31:00.833114,android
28891981,2120803,BANK_LINKED,2024-06-08 17:18:39.411133,android
92312034,4898190,Plan selected,2024-07-05 04:58:50.790751,web
54066069,2386689,plan_selected,2024-07-12 02:42:59.567239,ios
79236777,6910838,bank_linked,2023-11-27 05:59:49.161482,ios
67117864,1478365,kyc_submitted,2024-04-17 02:07:39.608421,android
91809397,6709635,email_verified,2024-02-20 17:20:13.536725,ios
48778174,7839789,signup,2024-02-28 17:57:18.550627,web
29928951,6605126,kyc_submitted,2024-12-04 00:09:30.110902,web
59277445,7779617,signup,2023-10-17 11:22:31.040542,android
99104202,6264482,kyc_approved,2024-06-13 08:06:40.910559,ios
38341310,6779277,email_verified,2024-02-22 18:55:16.688060,android
38329549,8150265,First deposit,2024-07-05 04:14:48.527204,web
83935139,2576590,email_verified,2024-04-12 07:49:39.546421,ios
83425856,1239647,signup,2024-10-11 09:35:07.461924,ios
83894788,2723480,Plan selected,2023-04-06 20:32:43.894201,web
16780939,8816184,signup,2024-05-26 19:48:14.490176,android
99155555,4647965,bank_linked,2025-01-01 11:57:57.129094,android
36751495,9622693,kyc_submitted,2023-12-23 08:37:28.501962,web
32560970,4479591,plan_selected,2024-03-21 16:11:13.841314,web
86029668,8834112,signup,2024-10-20 01:25:25.064787,ios
39360333,1491036,kyc_submitted,2024-02-02 15:43:20.934688,web
19990679,4878450,kyc_submitted,2023-12-17 00:10:41.304170,web
51440198,8184620,email_verified,2023-03-23 04:27:13.918217,ios
45155198,2649734,signup,2023-09-29 18:32:08.567024,ios
19950169,5876872,kyc_submitted,2023-05-26 19:12:40.202328,web
79766975,9927811,first_deposit,2024-02-14 06:54:54.520476,android
34617420,4265962,kyc_submitted,2024-10-19 09:51:38.597147,web
87626651,5010768,Signup,2024-07-20 03:20:15.848796,web
29403696,9783148,first_deposit,2024-01-01 18:32:33.103637,android
13172720,8449194,first_deposit,2024-01-12 13:15:07.249078,ios
23125938,3792427,signup,2023-11-08 16:54:38.816928,android
56699692,7339776,kyc_submitted,2024-02-17 15:04:35.361697,android
38307720,1652755,first_deposit,2024-09-15 04:12:24.313594,web
35703942,2414119,email_verified,2023-02-17 23:13:36.665099,android
72939379,9169183,kyc_submitted,2023-12-13 01:48:18.783776,ios
84955819,1483455,signup,2024-12-07 20:36:09.695854,ios
75551068,3659786,kyc_submitted,2024-08-14 23:54:57.161371,android
57726231,2185560,kyc_submitted,2024-06-08 01:53:07.592802,ios
58234264,8011673,signup,2024-07-11 18:44:15.894245,android
46212474,3800174,email_verified,2024-12-05 01:47:11.279421,android
28889842,5494893,email_verified,2024-04-13 16:28:34.094141,web
58722161,8389434,signup,2024-02-06 15:16:22.483348,ios
19422913,5679020,email_verified,2024-04-05 19:14:38.173604,android
36751071,3396640,email_verified,2024-09-08 03:14:08.146565,ios
12645965,5171364,first_deposit,2024-03-01 15:34:51.663119,ios
18416101,7433636,email_verified,2024-10-05 00:55:33.605494,ios
10009979,8998883,email_verified,2024-01-17 15:06:32.168277,ios
71323325,4301106,plan_selected,2024-10-19 16:53:21.758690,ios
54569450,7063389,bank_linked,2024-07-11 14:37:20.231614,ios
43565779,7098915,kyc_approved,2024-01-10 23:17:56.554169,web
90248528,3438064,signup,2024-10-28 15:18:46.521937,ios
19927337,6293348,first_deposit,2024-10-26 15:26:45.123270,web
75034632,5957107,first_deposit,2024-04-26 00:49:57.575586,android
10517149,2831094,signup,2024-07-03 17:22:50.998669,web
34619727,3087258,kyc_submitted,2024-02-27 04:51:57.988260,web
45149989,1566088,signup,2024-04-01 16:51:27.919225,ios
63972632,6000546,signup,2024-06-17 21:16:41.532018,web
43022922,6173395,EMAIL_VERIFIED,2023-09-05 15:50:55.902736,android
53523660,5622776,kyc_submitted,2024-02-05 01:26:10.663569,ios
48262402,6630761,first_deposit,2024-11-16 16:22:36.013546,ios
18895505,3416738,kyc_submitted,2024-07-12 19:29:30.968473,ios
40895089,7307517,SIGNUP,2024-09-10 21:33:54.048622,android
17372220,8942992,email_verified,2023-07-18 05:02:54.424268,android
63997370,3848039,kyc_submitted,2024-08-10 21:43:26.022644,web
15796587,7499998,KYC_SUBMITTED,2024-06-23 17:30:49.604897,android
38847533,2085610,signup,2024-04-19 11:48:24.628790,android
79177741,3903633,SIGNUP,2023-09-19 12:45:17.692224,web
99658580,3754036,signup,2023-11-17 20:32:30.770604,web
89671259,1678841,email_verified,2024-09-18 01:48:27.723997,ios
40419614,6279548,signup,2024-12-01 22:34:33.900043,web
60866436,8376519,plan_selected,2024-09-12 09:37:48.017171,web
81857612,8417874,signup,2024-01-14 20:54:39.935413,android
36701385,9175576,bank_linked,2024-11-28 03:57:04.588013,web
35149083,9151382,firstdeposit,2024-12-31 03:36:01.667414,ios
29891334,1641462,signup,2023-09-18 17:12:03.258156,android
79737668,6540070,kyc_submitted,2024-03-29 10:58:22.716455,web
23080797,3871656,Signup,2024-02-16 14:02:13.553587,ios
15209068,9177039,kyc_submitted,2024-11-27 18:54:16.718444,web
78145106,9415398,kyc_approved,2024-01-17 01:46:56.931874,android
17862165,4668280,email_verified,2024-06-29 19:20:26.010639,ios
43575466,9855603,plan_selected,2024-11-09 03:07:39.908332,web
72355301,1705475,SIGNUP,2024-08-21 08:22:17.774968,ios
91293828,2257008,first_deposit,2024-01-23 01:16:51.976343,android
89186319,7233107,kyc_submitted,2024-02-07 13:30:43.078371,android
68690432,2723480,bank_linked,2023-03-31 00:20:19.035006,web
17365623,7989875,first_deposit,2024-01-25 08:17:17.342410,ios
18939915,1862839,kyc_approved,2024-01-24 13:25:53.186234,web
55639348,6679487,first_deposit,2024-11-13 11:13:17.440820,web
11075844,5926203,FIRST_DEPOSIT,2023-08-02 02:32:51.266759,web
47756815,5622942,email_verified,2024-09-02 14:46:22.456958,ios
16300456,5197355,email_verified,2024-09-27 02:45:56.958335,ios
95956241,4690583,subscribed,2023-08-26 14:14:07.009823,web
21031532,1499964,Kyc approved,2023-09-09 10:15:25.545812,web
71352501,3166503,email_verified,2024-03-17 21:28:48.837592,ios
30962347,1814422,banklinked,2023-03-26 05:14:33.793310,web
35705817,5626043,bank_linked,2024-04-10 06:22:10.316225,android
18401537,4445376,email_verified,2024-11-10 08:22:03.670412,android
51913407,8392367,bank_linked,2024-11-11 20:00:18.149934,ios
82335760,3089632,signup,2024-09-24 05:50:30.774795,android
82374652,5957107,signup,2024-04-19 22:20:18.229644,android
23658724,9432372,EMAIL_VERIFIED,2024-12-15 10:47:56.923288,ios
13702651,4912669,Email verified,2024-12-03 07:45:32.619974,web
19978103,3496589,first_deposit,2024-10-16 06:35:21.278258,android
86012685,2568146,EMAIL_VERIFIED,2023-11-30 19:50:36.478772,android
92295172,8397228,signup,2024-10-11 02:36:12.782352,ios
86533303,4303457,first_deposit,2024-09-18 12:30:15.983736,web
85994180,4100498,emailverified,2023-12-28 04:53:53.073345,ios
46159008,9053024,emailverified,2024-08-27 20:48:43.178412,web
64033761,9237881,signup,2024-01-11 04:18:32.467406,web
84483594,4815144,signup,2024-09-19 09:35:58.517056,ios
60845066,8695082,email_verified,2024-03-11 16:38:43.747115,ios
24140268,9545106,signup,2024-11-11 07:39:51.533867,ios
39865999,7086368,subscribed,2024-09-28 18:54:42.964272,web
45145622,2416012,kyc_submitted,2024-11-11 18:56:26.669763,ios
89148540,3612761,bank_linked,2024-04-14 02:38:21.605406,android
69268229,2877145,banklinked,2024-05-05 16:45:48.455365,web
69207258,2785818,Email verified,2024-09-17 00:29:36.069412,ios
15240878,7617488,kyc_approved,2024-07-08 23:51:31.501833,android
44614432,9163365,kyc_submitted,2024-09-26 23:55:47.027069,ios
69787771,4972162,signup,2024-12-20 20:30:57.014670,web
90239365,4843139,bank_linked,2023-08-01 11:11:48.835014,android
58205457,8458136,signup,2024-01-17 16:00:27.948253,web
20470434,4531674,email_verified,2023-11-29 09:11:48.087370,android
99145608,7494290,kyc_approved,2023-09-08 04:13:45.313402,android
24708666,4714379,signup,2024-11-05 19:25:25.543047,ios
61887094,4039316,subscribed,2024-05-05 01:27:22.109043,android
82850780,2954702,Email verified,2024-04-06 00:08:35.568935,ios
85527977,9466602,signup,2024-09-30 17:06:32.290302,web
45127673,7356605,Plan selected,2025-01-06 01:13:36.277330,android
27293195,8433976,email_verified,2024-08-25 19:25:30.196370,ios
57707726,4438780,bank_linked,2023-07-22 08:17:27.176485,android
81267525,9209061,email_verified,2023-09-26 04:46:18.885664,web
65013130,1475147,signup,2024-05-23 16:19:49.637350,ios
51395392,5806425,kyc_approved,2024-06-07 04:54:24.820354,ios
73462074,8054378,signup,2024-08-16 07:13:40.376708,ios
81830808,6604065,signup,2024-02-04 05:37:08.668837,android
82321323,5836161,kyc_submitted,2025-01-01 12:05:25.931159,ios
23099488,8761850,plan_selected,2024-06-06 04:30:46.519605,web
55063763,9639483,signup,2024-09-05 18:07:27.962114,ios
92838087,3784975,signup,2023-11-09 14:22:12.215033,android
19457111,9494630,signup,2024-05-06 19:00:45.658465,android
38832688,2734428,Kyc submitted,2023-08-23 08:20:42.527596,ios
68228803,8517201,SIGNUP,2024-05-23 19:39:44.638391,web
32539073,7124386,kyc_submitted,2024-06-21 04:05:54.104093,android
98642715,8355566,first_deposit,2024-11-23 23:53:22.930279,ios
89690985,4243087,signup,2023-11-06 23:09:29.569411,ios
21564135,5370297,email_verified,2024-08-05 09:58:38.621595,ios
45159290,5305665,kyc_approved,2024-08-15 17:16:36.699651,ios
37824636,3866069,plan_selected,2024-12-28 10:56:26.217260,ios
44585994,7906117,email_verified,2024-04-14 21:06:23.425028,ios
96996978,7964203,signup,2024-12-18 15:48:42.975133,android
96000045,5495511,subscribed,2024-08-08 07:36:24.384963,web
51420894,9356164,signup,2024-12-06 20:34:14.704592,ios
90732924,7025261,firstdeposit,2024-02-08 15:46:05.066162,web
46723365,6088268,subscribed,2024-04-13 21:35:21.954216,ios
80817710,9531225,subscribed,2024-02-10 14:38:15.775697,ios
67121767,4232452,first_deposit,2024-05-09 17:11:19.011225,ios
34618683,3054048,kyc_approved,2024-12-02 22:35:57.812741,web
12636858,8214615,email_verified,2024-10-02 20:02:03.110471,web
82853842,9870046,plan_selected,2024-10-07 08:23:08.010464,android
78715869,2160714,signup,2024-06-30 15:53:10.076358,web
85515790,4906377,first_deposit,2023-08-25 13:19:10.746035,ios
60839944,4891865,bank_linked,2024-12-24 13:58:23.387275,web
84484325,2390598,email_verified,2024-06-09 08:16:15.142054,android
17376810,7830707,bank_linked,2024-12-17 11:45:05.275825,ios
66599253,1611868,bank_linked,2024-11-26 00:46:11.708632,web
29909334,4892825,First deposit,2024-01-29 18:14:36.945812,android
21545216,1298783,email_verified,2024-12-15 23:41:47.705264,ios
76565671,9511010,plan_selected,2024-08-01 16:25:40.438779,ios
55637555,5466271,kyc_submitted,2024-04-18 04:58:24.435514,web
77130258,6185773,kyc_submitted,2023-03-12 07:51:05.428205,web
57189683,3392919,kyc_approved,2024-02-18 08:54:51.948576,android
74493967,5753292,first_deposit,2024-08-09 01:51:02.590429,web
65540947,5310518,kyc_submitted,2024-04-19 00:31:29.305448,web
82330546,5151923,kyc_approved,2024-12-07 06:11:06.617793,android
47190860,5310518,signup,2024-04-17 02:04:24.506210,android
83367915,9439834,email_verified,2024-09-29 06:55:03.589689,android
44565797,5341747,plan_selected,2024-02-08 09:09:27.724733,web
45126657,8863438,Email verified,2024-11-13 07:14:39.164163,android
12093771,1161445,kyc_submitted,2024-06-09 22:09:49.444467,ios
17834706,7605949,kyc_approved,2024-12-03 20:23:45.884004,ios
70809523,9810381,email_verified,2024-12-25 07:14:32.720392,web
27329599,1863403,email_verified,2023-12-16 01:45:07.193964,web
34097950,9674708,email_verified,2023-07-11 21:23:02.688045,ios
90765951,3828340,email_verified,2024-04-20 15:20:12.149002,android
32511588,4131209,signup,2024-12-22 09:58:35.489797,web
98623057,5660061,kyc_approved,2024-11-05 19:06:21.960517,android
13167805,6644807,signup,2024-06-22 21:43:43.301846,android
35132004,2721742,subscribed,2024-10-03 12:04:08.464185,web
31525693,2847199,kyc_approved,2024-09-04 15:21:25.387508,android
53008593,2612033,kyc_submitted,2024-02-15 22:53:41.856989,web
91790926,3457856,bank_linked,2024-07-28 08:40:42.108953,android
86528936,8463131,bank_linked,2023-06-17 13:05:52.633162,android
48250410,9214491,kyc_approved,2024-05-29 16:38:54.172176,ios
55643307,4977266,signup,2024-04-24 00:08:09.711750,web
35716127,7203690,signup,2023-09-07 20:48:06.151722,android
65030932,3841992,email_verified,2023-11-15 06:21:04.025587,android
88117470,5422375,kyc_approved,2024-12-15 22:19:53.896221,android
77109109,6570090,bank_linked,2024-10-25 07:15:57.420615,ios
81282276,7314768,plan_selected,2023-09-18 06:40:30.960876,web
14199275,7063389,first_deposit,2024-07-12 08:41:47.796442,web
46212393,5274692,kyc_approved,2024-08-13 04:01:02.590528,android
22587675,5228316,bank_linked,2024-05-13 22:24:35.882906,ios
40952622,3989475,plan_selected,2023-11-12 18:12:55.511505,ios
27865946,3252464,kyc_approved,2024-12-28 00:00:00.000000,android
58765249,2443717,email_verified,2024-12-08 05:01:04.640289,web
15777714,2576590,first_deposit,2024-04-16 08:46:40.541420,ios
37758884,2330728,signup,2023-11-07 16:42:26.718062,ios
83363634,3343145,email_verified,2024-06-30 23:49:51.671905,ios
24642076,3702994,bank_linked,2024-11-04 14:23:58.660603,web
63474818,5257950,signup,2024-11-03 10:46:20.508433,ios
15270837,6254230,signup,2024-04-07 08:52:24.062313,ios
86543303,6404672,signup,2024-06-16 00:38:16.352444,web
65602911,1797968,kyc_approved,2024-05-27 14:04:42.369175,ios
35144117,9935827,kyc_approved,2024-01-13 22:23:52.074425,web
14174096,6692493,kyc_submitted,2024-09-05 06:37:11.107816,android
22026062,8587768,bank_linked,2024-12-22 07:18:49.872870,web
76582068,1686268,email_verified,2024-09-10 10:22:25.425162,ios
13637898,4885250,signup,2024-10-13 08:21:31.194522,android
55609542,7911596,kyc_approved,2024-12-28 11:41:17.653002,android
68207679,8639214,kyc_submitted,2024-02-24 22:33:44.247953,ios
64003141,2507394,plan_selected,2023-07-24 17:12:03.938035,ios
60342405,3985696,KYC_SUBMITTED,2024-01-12 08:08:50.089524,ios
72393173,5948600,signup,2024-11-01 05:58:11.226597,android
50875287,4825091,SUBSCRIBED,2023-05-17 20:44:21.321126,web
59316242,7730886,First deposit,2024-03-30 17:18:13.964458,web
54016914,7608687,kyc_submitted,2023-06-29 04:58:13.347167,android
68725945,6080692,FIRST_DEPOSIT,2024-10-26 12:53:26.164170,ios
68161581,7014126,plan_selected,2024-10-18 15:17:09.903897,ios
79203521,1686268,subscribed,2024-09-16 18:01:23.522663,ios
76032581,8524132,email_verified,2024-08-09 04:55:46.871712,ios
93399136,9010643,plan_selected,2024-08-20 10:08:56.883485,ios
51970974,2846357,kyc_approved,2023-10-18 05:06:29.417878,android
18360365,8458403,Signup,2024-02-07 20:48:34.140119,web
54024749,3548600,kyc_approved,2024-12-14 20:39:57.182286,android
84479952,7926767,signup,2023-03-04 23:49:31.363519,web
81283561,9445180,kycapproved,2024-12-23 11:00:59.801884,ios
98077586,4045315,EMAIL_VERIFIED,2024-03-28 08:21:07.078884,android
89686379,3487111,Plan selected,2023-07-24 17:50:42.549994,web
81274141,9408424,email_verified,2024-11-26 02:53:33.394207,android
63499664,2942120,signup,2024-06-07 16:54:59.137661,ios
40970133,8748408,email_verified,2024-12-21 03:47:42.376244,web
69771102,8930221,SIGNUP,2024-04-28 06:12:08.727729,web
87098946,8712079,email_verified,2024-05-22 05:12:53.848326,android
52457753,9875234,first_deposit,2023-06-05 16:57:39.401462,ios
27865668,4955199,signup,2023-07-18 19:59:15.523713,web
98569544,5866940,EMAIL_VERIFIED,2024-10-02 17:46:24.655394,ios
96504818,2472542,bank_linked,2024-07-19 05:06:51.642658,android
38338635,2419920,first_deposit,2024-11-15 14:40:13.123831,web
75517971,5317048,Kyc submitted,2024-01-05 05:44:48.073346,android
21555696,1893150,PLAN_SELECTED,2024-06-27 03:10:04.403173,web
29933890,3953028,kyc_approved,2023-10-31 11:17:36.178462,ios
44624703,4416403,signup,2023-12-08 10:43:05.051429,ios
58765984,8899284,EMAIL_VERIFIED,2024-06-08 04:37:00.472050,web
59835372,1175211,kyc_approved,2024-12-25 20:47:17.936031,android
88092534,1872834,kyc_approved,2023-10-20 19:35:28.670756,ios
70285392,8761850,kyc_submitted,2024-05-31 10:00:44.713055,android
10023802,9955118,email_verified,2024-08-12 04:51:18.669124,ios
83402226,4440866,signup,2024-10-24 15:13:22.115586,android
28837710,3932977,signup,2024-02-08 03:58:59.082573,android
57736891,1928252,signup,2023-07-11 07:39:25.851240,android
68704266,6628573,Kyc submitted,2023-11-20 05:01:37.153971,android
37777602,7810805,email_verified,2024-09-22 12:52:30.759985,android
27804961,5152109,email_verified,2023-07-13 07:46:59.290043,web
70328074,9796015,email_verified,2024-01-18 06:44:04.176282,android
